Jie  Song,Fabrizio  Pece,G&#225,bor  S&#246,r&#246,s,Marion  Koelle,Otmar  Hilliges,,,,,,,,,,,,,,,,,,,,,,,
Anshul Vikram  Pandey,Katharina  Rall,Margaret L. Satterthwaite,Oded  Nov,Enrico  Bertini,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Tetteroo,Panos  Markopoulos,Stefano  Valtolina,Fabio  Patern&#242,,Volkmar  Pipek,Margaret  Burnett,,,,,,,,,,,,,,,,,,,,,,,,
Per Ola  Kristensson,Xiaojun  Bi,Andrew  Howes,Antti  Oulasvirta,Roderick  Murray-Smith,Harold  Thimbleby,John  Williamson,Shumin  Zhai,,,,,,,,,,,,,,,,,,,,,,,
Seongtaek  Lim,Patrick  Chiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motahhare  Eslami,Amirhossein  Aleyasen,Karrie  Karahalios,Kevin  Hamilton,Christian  Sandvig,,,,,,,,,,,,,,,,,,,,,,,,,,
Han Nwi  Lee,Yeseul  Namkoung,Jinhee  Kim,Seul  Lee,Daun  Jeong,Hyunji  Seo,Soyeon  Park,Kyeongah  Lee,Sunbin  Yang,Jimin  Choi,Yeeun  Kim,Jung Ju  Choi,Sonya S. Kwak,,,,,,,,,,,,,,,,,,
Christopher  Collins,Dexter  Duckworth,Zachary  Henkel,Stephanie  Wuisan,Cindy L. Bethel,,,,,,,,,,,,,,,,,,,,,,,,,,
Hang  Yin,Aude  Billard,Ana  Paiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tesca  Fitzgerald,Andrea L. Thomaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun  Yang,Zheli  Liu,Chunfu  Jia,Kai  Lin,Zijing  Cheng,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonas  Nilsson,Patrik  Andersson,Irene Y. H. Gu,Jonas  Fredriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeinab  Noorian,Johnson  Iyilade,Mohsen  Mohkami,Julita  Vassileva,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip  Viana,Liria  Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin  Lingnau,Kathy  L&#252,dge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yong  Wang,Ya-Wei  Zhao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan  Ye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yang  Liu,Jing  Zhang,Armin  Sarabi,Mingyan  Liu,Manish  Karir,Michael  Bailey,,,,,,,,,,,,,,,,,,,,,,,,,
Wenyaw  Chan,George  Cybenko,Murat  Kantarcioglu,Ernst  Leiss,Thamar  Solorio,Bhavani  Thuraisingham,Rakesh  Verma,,,,,,,,,,,,,,,,,,,,,,,,
George  Cybenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinpeng  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gail-Joon  Ahn,William  Enck,Dongwan  Dongwan Shin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaoshun  Zuo,Jianliang  Wu,Shanqing  Guo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Konstantin  B&#246,ttinger,Dieter  Schuster,Claudia  Eckert,,,,,,,,,,,,,,,,,,,,,,,,,,,
Markus  Miettinen,N.  Asokan,Farinaz  Koushanfar,Thien Duc  Nguyen,Jon  Rios,Ahmad-Reza  Sadeghi,Majid  Sobhani,Sudha  Yellapantula,,,,,,,,,,,,,,,,,,,,,,,
Sungjae  Hwang,Sungho  Lee,Yongdae  Kim,Sukyoung  Ryu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva  Gibaja,Sebasti&#225,n  Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bj&#246,rn W. Schuller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vedran  Sabol,Gerwald  Tschinkel,Eduardo  Veas,Patrick  Hoefler,Belgin  Mutlu,Michael  Granitzer,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammad  Rajiullah,Per  Hurtig,Anna  Brunstrom,Andreas  Petlund,Michael  Welzl,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikolaos  Chatzis,Georgios  Smaragdakis,Anja  Feldmann,Walter  Willinger,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li-C.  Wang,Malgorzata  Marek-Sadowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swagatam  Das,Meng-Hiot  Lim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joto F. Santos,Tiago H. Falk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eduardo B. Fern&#225,ndez,A. Ra&#250,l Monge,Ren&#233,  Carvajal,Oscar  Encina,Juan  Hern&#225,ndez,Paulina  Silva,,,,,,,,,,,,,,,,,,,,,
Michaela  Bunke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D&#225,niel  Marx,Paul  Wollan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moran  Feldman,Ola  Svensson,Rico  Zenklusen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt  Sargent,Ethan  Blanton,Mark  Allman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdelberi  Chaabane,Yuan  Ding,Ratan  Dey,Mohamed Ali Kaafar,Keith W. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
Nataliya  Kosmyna,Franck  Tarpin-Bernard,Bertrand  Rivet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon  Bentley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aysu  Ezen-Can,Kristy Elizabeth Boyer,Shaun  Kellogg,Sherry  Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel &#193,ngel Jim&#233,nez-G&#243,mez,Jose M. Piquer, Mar&#237,a Luna,Crist&#243,bal  Romero,Sebasti&#225,n  Ventura,,,,,,,,,,,,,,,,,,,,
Bart  Rienties,Lisette  Toetenel,Annie  Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric  Gross,Safwan  Wshah,Isaiah  Simmons,Gary  Skinner,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.-H.  Gweon,Hee-Sun  Lee,Chad  Dorsey,Robert  Tinker,William  Finzer,Daniel  Damelin,,,,,,,,,,,,,,,,,,,,,,,,,
Abelardo  Pardo,Negin  Mirriahi,Shane  Dawson,Yu  Zhao,An  Zhao,Dragan  Ga&#353,evi&#263,,,,,,,,,,,,,,,,,,,,,,,,
Marcelo  Worsley,Paulo  Blikstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan  Suthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel T. Hickey,Joshua D. Quick,Xinyi  Shen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaolu  Xiong,Yan  Wang,Joseph Barbosa Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Hickey,Jelena  Jovanovic,Steve  Lonn,James E. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendrik  Drachsler,Stefan  Dietze,Eelco  Herder,Mathieu  d'Aquin,Davide  Taibi,Maren  Scheffel,,,,,,,,,,,,,,,,,,,,,,,,,
Tim  Rogers,Cassandra  Colvin,Deborah  West,Shane  Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcelo  Worsley,Paulo  Blikstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linda  Corrin,Paula  de Barba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pamela  Samuelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaustubh  Beedkar,Rainer  Gemulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashish  Sureka,Atul  Kumar,Shrinath  Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petter  Sv&#228,rd,Benoit  Hudzia,Steve  Walsh,Johan  Tordsson,Erik  Elmroth,,,,,,,,,,,,,,,,,,,,,,,,,
Haiyang  Sun,Yudi  Zheng,Lubom&#237,r  Bulej,Alex  Villaz&#243,n,Zhengwei  Qi,Petr  T&#367,ma,Walter  Binder,,,,,,,,,,,,,,,,,,,,,
Yasmine  Kotturi,Chinmay E. Kulkarni,Michael S. Bernstein,Scott  Klemmer,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omar  Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory  Vaumourin,Dombek  Thomas,Guerre  Alexandre,Denis  Barthou,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric O. Scott,Kenneth A. De Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bo  Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiangyu  Li,Max  Grossman,David  Kaeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ren&#233,e  Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael  Goldweber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshinori  Kitatsuji,Katsuyuki  Yamazaki,Hiroshi  Koide,Masato  Tsuru,Yuji  Oie,,,,,,,,,,,,,,,,,,,,,,,,,,
Keisuke  Ishibashi,Takumi  Kimura,Toshihisa  Ozawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lu  Xiao,Weiyu  Zhang,Anna  Przybylska,Anna  De Liddo,Gregorio  Convertino,Todd  Davies,Mark  Klein,,,,,,,,,,,,,,,,,,,,,,,,
Rufael  Mekuria,Antonella  Frisiello,Marco  Pasin,Pablo  Cesar,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shankara Narayanan Krishna,Lakshmi  Manasa,Ashutosh  Trivedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eileen  Scanlon,Timothy M.M. O'Shea,Patrick  McAndrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ming  Zhang,Jile  Zhu,Yanzhen  Zou,Hongfei  Yan,Dan  Hao,Chuxiong  Liu,,,,,,,,,,,,,,,,,,,,,,,,,
Na  Li,Krzysztof Z. Gajos,Ken  Nakayama,Ryan  Enos,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheng  Ye,John S. Kinnebrew,Gautam  Biswas,Brent J. Evans,Douglas H. Fisher,Gayathri  Narasimham,Katherine A. Brady,,,,,,,,,,,,,,,,,,,,,,,,
Peter W. Foltz,Mark  Rosenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elena L. Glassman,Christopher J. Terman,Robert C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalyan  Veeramachaneni,Kiarash  Adl,Una-May  O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marti A. Hearst,Armando  Fox,D.  Coetzee,Bjoern  Hartmann,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido  Roll,Leah P. Macfadyen,Debra  Sandilands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Min Hyung  Lee,Joe  Runde,Warfa  Jibril,Zhuoying  Wang,Emma  Brunskill,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgeny  Patarakin,Vasiliy  Burov,Roman  Parfenov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niklas  Elmqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JuYoung  Shin,HyeYeon  Lee,SeongYeon  Kim,ByungChull  Bae,JunDong  Cho,,,,,,,,,,,,,,,,,,,,,,,,,,
Eunlip  Lee,Injung  Lee,Yuri  Choi,Ji-Hyun  Lee,Kwangyun  Wohn,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeongwoo  Ryu,Yoori  Kim,Bongwon  Suh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soufiene Ben Othman,Abdullah Ali Bahattab,Abdelbasset  Trad,Habib  Youssef,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evangelos E.  Papalexakis,Christos  Faloutsos,Nicholas D.  Sidiropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sahil  Suneja,Canturk  Isci,Eyal  de Lara,Vasanth  Bala,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huaming  Rao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaurav  Trivedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larry  Birnbaum,Miriam  Boon,Scott  Bradley,Jennifer  Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evangelia  Spiliopoulou,Spencer  Rugaber,Ashok  Goel,Lianghao  Chen,Bryan  Wiltgen,Arvind Krishnaa Jagannathan,,,,,,,,,,,,,,,,,,,,,,,,,
Elaine M. Raybourn,Nathan  Fabian,Warren  Davis,Raymond C. Parks,Jonathan  McClain,Derek  Trumbo,Damon  Regan,Paula  Durlach,,,,,,,,,,,,,,,,,,,,,,,
Yong Ho  Hwang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dawei  Jiang,Gang  Chen,Beng Chin Ooi,Kian-Lee  Tan,Sai  Wu,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandra K. H. Suresh,Sule  Ozev,Ozgur  Sinanoglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albert  Atserias,Moritz  M&#252,ller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle  Overton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shankar B. Naik,Jyoti D. Pawar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian  Gehrmann,Lauren  Urke,Ofra  Amir,Barbara J. Grosz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katja C. Thoring,Roland M. Mueller,Petra  Badke-Schaub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Soo  Kim,Sungjae  Hwang,Junghyeon  Gim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christos  Fidas,Heinrich  Hussmann,Marios  Belk,George  Samaras,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyunwoo  Park,Rahul C. Basole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pascal  Goffin,Wesley  Willett,Anastasia  Bezerianos,Petra  Isenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryam  Ashoori,Rachel K.E. Bellamy,Justin D. Weisz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emily B. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethan  Fast,Pranav  Rajpurkar,Michael S. Bernstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arisa  Ema,Hirotaka  Osawa,Hiromitsu  Hattori,Naonari  Akiya,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy  Claes,Jorgos  Coenen,Karin  Slegers,Andrew  Vande Moere,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulo  Hecht,Sidney  Fels,Junia  Anacleto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nam Wook  Kim,Chang Won  Lee,Jonghyuk  Jung,Eun-Young  Ko,Juho  Kim,Jihee  Kim,,,,,,,,,,,,,,,,,,,,,,,,,
Nam Wook  Kim,Zoya  Bylinskii,Michelle A. Borkin,Aude  Oliva,Krzysztof Z. Gajos,Hanspeter  Pfister,,,,,,,,,,,,,,,,,,,,,,,,,
Meikel  Poess,Tilmann  Rabl,Hans-Arno  Jacobsen,Brian  Caufield,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qi  Wang,Manohar  Kaul,Cheng  Long,Raymond Chi-Wing Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandra  Meliou,Sudeepa  Roy,Dan  Suciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Sufatrio,Darell J. J.  Tan,Tong-Wei  Chua,Vrizlynn L. L.  Thing,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yi  Feng,Chunhua  Ju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter  Norvig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hochul  Cho,Hyunsoo  Park,Chang-Yeun  Kim,Kyung-Joong  Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiri  Wagstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mehran  Sahami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alejandro  Mat&#233,,Kostas  Zoumpatianos,Themis  Palpanas,Juan  Trujillo,John  Mylopoulos,Elvis  Koci,,,,,,,,,,,,,,,,,,,,,,,,
Salman  Moghal,Serjik  GharapetDikaleh,Ozair  Sheikh,John  Marini,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephan  Heinemann,Hausi A. M&#252,ller,Afzal  Suleman,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jochen  Huber,Hasantha  Malavipathirana,Yikun  Wang,Xinyu  Li,Jody C. Fu,Pattie  Maes,Suranga  Nanayakkara,,,,,,,,,,,,,,,,,,,,,,,,
Hung-Yu  Tseng,Rong-Hao  Liang,Liwei  Chan,Bing-Yu  Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daichi  Nagata,Yutaka  Arakawa,Takatomi  Kubo,Keiich  Yasumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ming  Chang,Hiroyuki  Iizuka,Yasushi  Naruse,Hideyuki  Ando,Taro  Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan  Logre,S&#233,bastien  Mosser,Michel  Riveill,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackeline Abad Torres,Dinuka  Sahabandu,Rahul  Dhal,Sandip  Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yao  Liu,Mengbai  Xiao,Ming  Zhang,Xin  Li,Mian  Dong,Zhan  Ma,Zhenhua  Li,Songqing  Chen,,,,,,,,,,,,,,,,,,,,,,,
Zixing  Zhang,Eduardo  Coutinho,Jun  Deng,Bj&#246,rn  Schuller,,,,,,,,,,,,,,,,,,,,,,,,,,
Petko N. Petkov,W. Bastiaan Kleijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaoqing  Liu,Jun  Wu,Haipeng  Gong,Shengchun  Deng,Zengyou  He,,,,,,,,,,,,,,,,,,,,,,,,,,
Peng  Qiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michiel  Stock,Thomas  Fober,Eyke  H&#252,llermeier,Serghei  Glinca,Gerhard  Klebe,Tapio  Pahikkala,Antti  Airola,Bernard  De Baets,Willem  Waegeman,,,,,,,,,,,,,,,,,,,,,
Peng  Yang,Juan  Shao,Wen  Luo,Lisong  Xu,Jitender  Deogun,Ying  Lu,,,,,,,,,,,,,,,,,,,,,,,,,
Claudio  Cicconetti,Luciano  Lenzini,Andrea  Lodi,Silvano  Martello,Enzo  Mingozzi,Michele  Monaci,,,,,,,,,,,,,,,,,,,,,,,,,
Chiara  Orsini,Enrico  Gregori,Luciano  Lenzini,Dmitri  Krioukov,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somayeh  Sojoudi,Steven H. Low,John C. Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto  Dainotti,Claudio  Squarcella,Emile  Aben,Kimberly C. Claffy,Marco  Chiesa,Michele  Russo,Antonio  Pescap&#233,,,,,,,,,,,,,,,,,,,,,,,,
Hermann  Pfl&#252,ger,Benjamin  H&#246,ferlin,Michael  Raschke,Thomas  Ertl,,,,,,,,,,,,,,,,,,,,,,,,,
Zhi-Kai  Zhang,Michael Cheng Yi Cho,Shiuhpyng  Shieh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando A. Teixeira,Gustavo V. Machado,Fernando M. Q. Pereira,Hao Chi Wong,Jose M. Piquer, M. S. Nogueira,Leonardo B. Oliveira,,,,,,,,,,,,,,,,,,,,,,,,
Line  Pouchard,Andrew  Woolf,David  Bernholdt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junhao  Gan,Yufei  Tao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stelios  Sidiroglou-Douskos,Eric  Lahtinen,Fan  Long,Martin  Rinard,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arun  Kanuparthi,Ramesh  Karri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arikleyton  de O. Ferreira,Ariel Soares Teles,Francisco Jose M. Piquer, da S. e Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson  Silva,Natasha M. Costa Valentim,Tayana  Conte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre N. Ara&#250,jo,Adrian T. Procopiou,Ariane A. Noite,Danilo M. Nogueira,Cristiano  Maciel,,,,,,,,,,,,,,,,,,,,,,,,,
Erin  Kenneally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul  Gerber,Melanie  Volkamer,Karen  Renaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iacovos  Kirlappos,Simon  Parkin,M. Angela Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragan  Mileski,Florian  Schneider,Bernd  Bruegge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kostantinos  Stroggylos,Dimitris  Mitropoulos,Zacharias  Tzermias,Panagiotis  Papadopoulos,Fotios  Rafailidis,Diomidis  Spinellis,Sotiris  Ioannidis,Panagiotis  Katsaros,,,,,,,,,,,,,,,,,,,,,,,
Tanja  Friedrich,Andreas Oskar Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michele  Artini,Claudio  Atzori,Paolo  Manghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco  Osborne,Enrico  Motta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teru  Agata,Yosuke  Miyata,Emi  Ishita,Atsushi  Ikeuchi,Shuichi  Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaosheng  Liu,Jia  Zeng,Xi  Yang,Jianfeng  Yan,Qiang  Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
Tian  Tian,Jun  Zhu,Fen  Xia,Xin  Zhuang,Tong  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,
Dirk  Hovy,Anders  Johannsen,Anders  S&#248,gaard,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard  McPherson,Suman  Jana,Vitaly  Shmatikov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John  Wadleigh,Jake  Drew,Tyler  Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin  Georgiev,Suman  Jana,Vitaly  Shmatikov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arda  Antikacioglu,R.  Ravi,Srinath  Sridhar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohsen  Shahriari,Sebastian  Krott,Ralf  Klamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfredo  Cobo,Denis  Parra,Jaime  Nav&#243,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seigo  Baba,Fujio  Toriumi,Takeshi  Sakaki,Kosuke  Shinoda,Satoshi  Kurihara,Kazuhiro  Kazama,Itsuki  Noda,,,,,,,,,,,,,,,,,,,,,,,,
Davide  Buscaldi,Iraz&#250,  Hernandez-Farias,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhen  Jia,Runlin  Zhou,Chunge  Zhu,Lei  Wang,Wanling  Gao,Yingjie  Shi,Jianfeng  Zhan,Lixin  Zhang,,,,,,,,,,,,,,,,,,,,,,,
Tilmann  Rabl,Ahmad  Ghazal,Minqing  Hu,Alain  Crolotte,Francois  Raab,Meikel  Poess,Hans-Arno  Jacobsen,,,,,,,,,,,,,,,,,,,,,,,,
Spiros  Papadimitriou,Tina  Eliassi-Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antoine  Bordes,Evgeniy  Gabrilovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmitry  Evtyushkin,Jesse  Elwell,Meltem  Ozsoy,Dmitry  Ponomarev,Nael Abu Ghazaleh,Ryan  Riley,,,,,,,,,,,,,,,,,,,,,,,,,
Erdem  Aktas,Furat  Afram,Kanad  Ghose,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerome  Le Ny,Ahmed  Touati,George J. Pappas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yannis  Soupionis,Thierry  Benoist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bastian  Degener,Barbara  Kempkes,Peter  Kling,Friedhelm Meyer Auf Der  Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keith  Kirkpatrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory  Mone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhen  Guo,Zhongfei (Mark) Zhang,Eric P. Xing,Christos  Faloutsos,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen  Mayhew,Dan  Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can  Li,Jun  Ma,Jun  Tao,Jean  Mayo,Ching-Kuang  Shene,Melissa  Keranen,Chaoli  Wang,,,,,,,,,,,,,,,,,,,,,,,,
Michael S. Kirkpatrick,Samantha  Prins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul E. Anderson,Thomas  Nash,Ren&#233,e  McCauley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Man  Wang,Jean  Mayo,Ching-Kuang  Shene,Thomas  Lake,Steve  Carr,Chaoli  Wang,,,,,,,,,,,,,,,,,,,,,,,,,
  Simon,Judy  Sheard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert  LiKamWa,Lin  Zhong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yiwei  Chen,Katja  Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiancai  Ji,Zhi  Qiao,Mingze  Xu,Peng  Zhang,Chuan  Zhou,Li  Guo,,,,,,,,,,,,,,,,,,,,,,,,,
Quoc Trung  Tran,Konstantinos  Morfonios,Neoklis  Polyzotis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael  Armbrust,Reynold S. Xin,Cheng  Lian,Yin  Huai,Davies  Liu,Joseph K. Bradley,Xiangrui  Meng,Tomer  Kaftan,Michael J. Franklin,Ali  Ghodsi,Matei  Zaharia,,,,,,,,,,,,,,,,,,,,
Mukund  Deshpande,Dhruva  Ray,Sameer  Dixit,Avadhoot  Agasti,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaotong  Liu,Srinivasan  Parthasarathy,Han-Wei  Shen,Yifan  Hu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaehoon  Choi,Donghyeon  Kim,Donghee  Choi,Sangrak  Lim,Seongsoon  Kim,Jaewoo  Kang,Youngjae  Choi,,,,,,,,,,,,,,,,,,,,,,,,
Diego  Reforgiato Recupero,Andrea Giovanni  Nuzzolese,Sergio  Consoli,Valentina  Presutti,Misael  Mongiov&#236,,Silvio  Peroni,,,,,,,,,,,,,,,,,,,,,,,,
Michael  Martin,Konrad  Abicht,Claus  Stadler,Axel-Cyrille  Ngonga Ngomo,Tommaso  Soru,S&#246,ren  Auer,,,,,,,,,,,,,,,,,,,,,,,,
Shah Mohammad Faizur Rahman,Qing  Yi,Houman  Homayoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher  R&#233,,Divy  Agrawal,Magdalena  Balazinska,Michael  Cafarella,Michael  Jordan,Tim  Kraska,Raghu  Ramakrishnan,,,,,,,,,,,,,,,,,,,,,,,
Soliman  Nasser,Andew  Barry,Marek  Doniec,Guy  Peled,Guy  Rosman,Daniela  Rus,Mikhail  Volkov,Dan  Feldman,,,,,,,,,,,,,,,,,,,,,,,
